Code,Year,GDP Per Capita
SWZ,2002,5630.804
ETH,2002,745.5378
,2002,26476.59
,2002,35691.297
FJI,2002,9618.807
FIN,2002,41439.02
FRA,2002,40381.46
GAB,2002,15453.05
GMB,2002,2011.854
GEO,2002,5572.622
DEU,2002,43417.31
GHA,2002,2833.5884
GRC,2002,31249.262
GRD,2002,11182.917
GTM,2002,6589.7373
GIN,2002,1785.5734
GNB,2002,1628.7303
GUY,2002,7899.7227
HTI,2002,2907.9426
,2002,39825.16
HND,2002,4101.277
HKG,2002,36689.527
HUN,2002,21266.44
ISL,2002,42484.516
IND,2002,2699.1782
IDN,2002,5921.0776
IRN,2002,11878.862
IRQ,2002,7693.858
IRL,2002,52279.566
ISR,2002,29236.936
ITA,2002,43915.387
JAM,2002,9719.603
JPN,2002,36306.332
JOR,2002,9463.036
KAZ,2002,12827.231
KEN,2002,3244.1763
KIR,2002,2028.6294
KWT,2002,56701.06
KGZ,2002,3182.233
LAO,2002,3043.483
,2002,12441.6
LVA,2002,15157.621
LBN,2002,13249.08
LSO,2002,1788.567
LBR,2002,1742.7892
LBY,2002,25173.154
LTU,2002,16004.438
,2002,1365.8
,2002,3642.7576
LUX,2002,103317.33
MAC,2002,54394.973
MDG,2002,1372.8085
MWI,2002,1028.1575
MYS,2002,16199.731
MDV,2002,13508.93
MLI,2002,1773.3451
MLT,2002,27482.848
MHL,2002,3472.0044
MRT,2002,4006.3625
MUS,2002,12679.432
MEX,2002,18692.535
FSM,2002,3382.8862
,2002,12292.15
,2002,5607.1753
MDA,2002,5750.244
MNG,2002,4687.445
MNE,2002,12692.376
MAR,2002,5192.012
MOZ,2002,730.77313
MMR,2002,1323.203
NAM,2002,6855.839
NPL,2002,2055.7227
NLD,2002,47958.332
NZL,2002,34625.035
NIC,2002,3968.668
NER,2002,954.8401
NGA,2002,3431.733
,2002,49738.582
MKD,2002,10090.01
NOR,2002,58850.906
OMN,2002,37683.418
PAK,2002,3356.8242
PLW,2002,14572.293
PSE,2002,3395.855
PAN,2002,15010.56
PNG,2002,2841.212
PRY,2002,8515.946
PER,2002,6596.5503
PHL,2002,4567.2344
POL,2002,16727.34
PRT,2002,30823.85
PRI,2002,32209.424
QAT,2002,80083.06
ROU,2002,13986.716
RUS,2002,16175.098
RWA,2002,1010.04126
KNA,2002,20582.078
LCA,2002,12247.139
VCT,2002,9364.28
WSM,2002,4669.688
SMR,2002,77070.98
STP,2002,2422.6067
SAU,2002,36946.75
SEN,2002,2606.8772
SRB,2002,10146.635
SYC,2002,19853.824
SLE,2002,1103.9404
SGP,2002,55491.9
SVK,2002,16942.887
SVN,2002,27994.062
SLB,2002,1814.1941
ZAF,2002,11086.924
,2002,2760.747
KOR,2002,25591.398
ESP,2002,36336.637
LKA,2002,6189.8667
,2002,2944.241
SDN,2002,4316.2915
SUR,2002,13300.143
SWE,2002,41870.258
CHE,2002,59250.164
TJK,2002,1528.3448
TZA,2002,1475.0936
THA,2002,10558.468
TGO,2002,1716.9135
TON,2002,5167.6284
TTO,2002,18192.598
TUN,2002,7909.4775
TUR,2002,14839.131
TKM,2002,4647.115
TUV,2002,3827.6448
UGA,2002,1335.1953
UKR,2002,8765.683
ARE,2002,93915.93
GBR,2002,40027.418
USA,2002,50529.348
,2002,7508.9175
URY,2002,13041.53
UZB,2002,3134.9612
VUT,2002,2571.0037
VNM,2002,4082.3733
OWID_WRL,2002,11398.571
ZMB,2002,2171.9312
ZWE,2002,2510.229
AFG,2003,1292.3335
ALB,2003,7154.0303
DZA,2003,9835.162
AGO,2003,5217.3906
ATG,2003,20330.732
ARG,2003,16631.574
ARM,2003,5698.7783
ABW,2003,39115.383
AUS,2003,40535.668
AUT,2003,47633.113
AZE,2003,5180.6865
BHS,2003,36944.516
BHR,2003,47504.56
BGD,2003,2451.9902
BRB,2003,15424.597
BLR,2003,9660.193
BEL,2003,44160.91
BLZ,2003,9566.363
BEN,2003,2532.9983
BMU,2003,88727.31
BTN,2003,5186.7124
BOL,2003,5387.5815
BIH,2003,7618.8823
BWA,2003,12054.723
BRA,2003,11733.411
BRN,2003,71331.75
BGR,2003,12768.754
BFA,2003,1385.4551
BDI,2003,810.5523
KHM,2003,1761.4211
CMR,2003,3116.1528
CAN,2003,42791.094
CPV,2003,4553.4155
CAF,2003,962.8648
TCD,2003,1133.0654
CHL,2003,16636.654
CHN,2003,4400.825
COL,2003,9453.328
COM,2003,2881.9607
COG,2003,4461.203
CRI,2003,13333.217
CIV,2003,3467.5618
HRV,2003,21933.266
CUW,2003,29035.65
CYP,2003,35219.87
CZE,2003,27239.559
COD,2003,708.02875
DNK,2003,49262.645
DMA,2003,10070.004
DOM,2003,9351.324
,2003,8199.489
TLS,2003,2334.5327
ECU,2003,8670.211
EGY,2003,8088.2163
SLV,2003,6684.7827
GNQ,2003,19081.926
EST,2003,22049.684
SWZ,2003,5805.1616
ETH,2003,708.53265
,2003,27054.844
,2003,35952.965
FJI,2003,9619.746
FIN,2003,42168.695
FRA,2003,40425.637
GAB,2003,15379.622
GMB,2003,2089.621
GEO,2003,6230.822
DEU,2003,43089.473
GHA,2003,2901.108
GRC,2003,32981.207
GRD,2003,12183.966
GTM,2003,6612.67
GIN,2003,1767.791
GNB,2003,1600.6709
GUY,2003,7847.3115
HTI,2003,2957.7017
,2003,40498.402
HND,2003,4179.423
HKG,2003,37885.582
HUN,2003,22196.373
ISL,2003,43095.355
IND,2003,2861.5747
IDN,2003,6121.666
IRN,2003,12785.93
IRQ,2003,4726.974
IRL,2003,52985.02
ISR,2003,29114.041
ITA,2003,43781.22
JAM,2003,10027.369
JPN,2003,36784.883
JOR,2003,9636.589
KAZ,2003,13973.078
KEN,2003,3241.6746
KIR,2003,2027.5934
KWT,2003,64811.184
KGZ,2003,3370.4302
LAO,2003,3181.055
,2003,12581.069
LVA,2003,16593.918
LBN,2003,13500.124
LSO,2003,1874.348
LBR,2003,1207.7261
LBY,2003,27744.88
LTU,2003,17839.783
,2003,1393.5247
,2003,3814.4512
LUX,2003,104743
MAC,2003,59037.426
MDG,2003,1463.5679
MWI,2003,1059.5359
MYS,2003,16723.924
MDV,2003,15110.916
MLI,2003,1873.9889
MLT,2003,28415.006
MHL,2003,3416.089
MRT,2003,4192.377
MUS,2003,13333.902
MEX,2003,18634.896
FSM,2003,3441.8162
,2003,12722.017
,2003,5865.0806
MDA,2003,6147.0464
MNG,2003,4972.258
MNE,2003,12955.668
MAR,2003,5443.775
MOZ,2003,763.43445
MMR,2003,1492.1317
NAM,2003,7046.1475
NPL,2003,2107.6409
NLD,2003,47806.883
NZL,2003,35553.633
NIC,2003,4019.746
NER,2003,941.9697
NGA,2003,3585.9946
,2003,50648.938
MKD,2003,10280.602
NOR,2003,59059.57
OMN,2003,36256.348
PAK,2003,3461.5151
PLW,2003,14076.18
PSE,2003,3774.1323
PAN,2003,15343.81
PNG,2003,2808.1572
PRY,2003,8773.139
PER,2003,6799.4497
PHL,2003,4703.6665
POL,2003,17324.217
PRT,2003,30422.602
PRI,2003,32206.465
QAT,2003,79140.63
ROU,2003,14417.781
RUS,2003,17434.809
RWA,2003,1008.7096
KNA,2003,19701.389
LCA,2003,12671.691
VCT,2003,10021.085
WSM,2003,4891.87
SMR,2003,78286.9
STP,2003,2556.578
SAU,2003,40163.96
SEN,2003,2685.8152
SRB,2003,10614.401
SYC,2003,18897.629
SLE,2003,1161.0211
SGP,2003,58877.613
SVK,2003,17886.36
SVN,2003,28805.385
SLB,2003,1888.7307
ZAF,2003,11308.883
,2003,2904.886
KOR,2003,26260.37
ESP,2003,36749.527
LKA,2003,6492.1753
,2003,2986.5955
SDN,2003,4467.122
SUR,2003,13910.34
SWE,2003,42678.285
CHE,2003,58793.15
TJK,2003,1663.2233
TZA,2003,1532.2828
THA,2003,11220.684
TGO,2003,1785.1547
TON,2003,5256.2144
TTO,2003,20703.135
TUN,2003,8200.793
TUR,2003,15488.11
TKM,2003,4738.496
TUV,2003,3638.8823
UGA,2003,1377.952
UKR,2003,9678.087
ARE,2003,97363.625
GBR,2003,41095.105
USA,2003,51497.734
,2003,7869.3325
URY,2003,13131.615
UZB,2003,3229.848
VUT,2003,2614.8523
VNM,2003,4319.374
OWID_WRL,2003,11668.422
ZMB,2003,2252.1152
ZWE,2003,2067.8804
AFG,2004,1260.0605
ALB,2004,7580.165
DZA,2004,10114.726
AGO,2004,5589.238
ATG,2004,21267.316
ARG,2004,17950.15
ARM,2004,6334.856
ABW,2004,41591.92
AUS,2004,41798.72
AUT,2004,48633.273
AZE,2004,5610.763
BHS,2004,36770.906
BHR,2004,47455.24
BGD,2004,2537.9507
BRB,2004,15583.723
BLR,2004,10839.956
BEL,2004,45540.47
BLZ,2004,9724.235
BEN,2004,2566.3455
BMU,2004,90195.81
BTN,2004,5368.4023
BOL,2004,5515.656
BIH,2004,8180.7656
BWA,2004,12166.314
BRA,2004,12268.664
BRN,2004,70415.42
BGR,2004,13703.096
BFA,2004,1402.7844
BDI,2004,818.7461
KHM,2004,1909.4185
CMR,2004,3245.4958
CAN,2004,43704.668
CPV,2004,4950.763
CAF,2004,998.6891
TCD,2004,1448.41
CHL,2004,17571.025
CHN,2004,4817.212
COL,2004,9816.277
COM,2004,2881.5667
COG,2004,4462.089
CRI,2004,13713.009
CIV,2004,3495.3403
HRV,2004,22843.691
CUW,2004,28598.566
CYP,2004,36498.637
CZE,2004,28542.254
COD,2004,733.5419
DNK,2004,50446.543
DMA,2004,10357.233
DOM,2004,9460.913
,2004,8653.941
TLS,2004,2296.1309
ECU,2004,9220.325
EGY,2004,8249.868
SLV,2004,6734.3975
GNQ,2004,25164.152
EST,2004,23691.152
SWZ,2004,5976.212
ETH,2004,781.9135
,2004,28025.318
,2004,36810.74
FJI,2004,10031.558
FIN,2004,43724.965
FRA,2004,41265.125
GAB,2004,15062.641
GMB,2004,2173.1594
GEO,2004,6632.8145
DEU,2004,43605.277
GHA,2004,2982.8875
GRC,2004,34564.76
GRD,2004,12019.308
GTM,2004,6676.7046
GIN,2004,1771.0453
GNB,2004,1606.5822
GUY,2004,7971.439
HTI,2004,2870.1152
,2004,41679.938
HND,2004,4330.7393
HKG,2004,40861.715
HUN,2004,23358.887
ISL,2004,46051.742
IND,2004,3037.0637
IDN,2004,6348.2944
IRN,2004,13126.583
IRQ,2004,7044.687
IRL,2004,55556.625
ISR,2004,29972.48
ITA,2004,44118.035
JAM,2004,10110.535
JPN,2004,37576.39
JOR,2004,10204.413
KAZ,2004,15208.44
KEN,2004,3306.79
KIR,2004,1954.7169
KWT,2004,69723.62
KGZ,2004,3563.8752
LAO,2004,3336.9
,2004,13085.089
LVA,2004,18165.75
LBN,2004,14181.522
LSO,2004,1913.4095
LBR,2004,1224.5718
LBY,2004,28244.262
LTU,2004,19226.469
,2004,1441.1198
,2004,4009.4272
LUX,2004,107634.836
MAC,2004,72716.16
MDG,2004,1496.0701
MWI,2004,1087.8655
MYS,2004,17439.762
MDV,2004,15730.024
MLI,2004,1842.0564
MLT,2004,28264.393
MHL,2004,3467.2556
MRT,2004,4296.5425
MUS,2004,13824.298
MEX,2004,19017.754
FSM,2004,3346.7888
,2004,13413.686
,2004,6223.131
MDA,2004,6618.284
MNG,2004,5453.993
MNE,2004,13505.138
MAR,2004,5620.2886
MOZ,2004,804.77856
MMR,2004,1679.7092
NAM,2004,7812.8613
NRU,2004,5342.3306
NPL,2004,2179.093
NLD,2004,48586.703
NZL,2004,36461.46
NIC,2004,4183.6406
NER,2004,912.4313
NGA,2004,3813.5273
,2004,52083.34
MKD,2004,10730.572
NOR,2004,61068.63
OMN,2004,36170.676
PAK,2004,3650.0916
PLW,2004,14739.704
PSE,2004,4485.5254
PAN,2004,16184.114
PNG,2004,2791.897
PRY,2004,9022.798
PER,2004,7067.3555
PHL,2004,4914.036
POL,2004,18198.1
PRT,2004,30892.82
PRI,2004,35016.938
QAT,2004,90782.72
ROU,2004,16012.26
RUS,2004,18765.52
RWA,2004,1056.2379
KNA,2004,20423.184
LCA,2004,13493.943
VCT,2004,10479.749
WSM,2004,5025.922
SMR,2004,80463.9
STP,2004,2580.976
SAU,2004,42424.047
SEN,2004,2741.124
SRB,2004,11599.725
SYC,2004,18427.076
SLE,2004,1195.4856
SGP,2004,63924.723
SVK,2004,18834.393
SVN,2004,30041.814
SLB,2004,1988.2849
ZAF,2004,11713.88
,2004,3069.7056
KOR,2004,27515.951
ESP,2004,37248.824
LKA,2004,6779.9097
,2004,3099.2036
SDN,2004,4571.088
SUR,2004,14891.944
SWE,2004,44354.39
CHE,2004,59967.914
TJK,2004,1799.8169
TZA,2004,1603.2473
THA,2004,11828.839
TGO,2004,1721.8762
TON,2004,5098.9316
TTO,2004,22223.867
TUN,2004,8628.86
TUR,2004,16775.08
TKM,2004,4912.673
TUV,2004,3511.5059
UGA,2004,1428.8488
UKR,2004,10902.038
ARE,2004,101872.125
GBR,2004,41853.477
USA,2004,52989.03
,2004,8408.197
URY,2004,13773.767
UZB,2004,3430.6287
VUT,2004,2653.0146
VNM,2004,4597.7573
OWID_WRL,2004,12105.38
ZMB,2004,2335.0698
ZWE,2004,1934.1647
AFG,2005,1352.3207
ALB,2005,8040.1206
DZA,2005,10566.373
AGO,2005,6204.589
ATG,2005,22381.023
ARG,2005,19338.146
ARM,2005,7259.204
ABW,2005,41019.043
AUS,2005,42595.43
AUT,2005,49387.027
AZE,2005,7106.598
BHS,2005,37504.266
BHR,2005,46821.023
BGD,2005,2663.0962
BRB,2005,16141.697
BLR,2005,11940.186
BEL,2005,46342.188
BLZ,2005,9647.656
BEN,2005,2528.6763
BMU,2005,91114.08
BTN,2005,5643.85
BOL,2005,5660.5747
BIH,2005,8600.399
BWA,2005,12494.06
BRA,2005,12520.855
BRN,2005,69482.38
BGR,2005,14780.913
BFA,2005,1477.0398
BDI,2005,796.1087
KHM,2005,2124.8374
CMR,2005,3228.361
CAN,2005,44683.766
CPV,2005,5225.922
CAF,2005,985.3248
TCD,2005,1632.9542
CHL,2005,18415.756
CHN,2005,5334.6465
COL,2005,10150.708
COM,2005,2905.6892
COG,2005,4638.1997
CRI,2005,14049.909
CIV,2005,3451.0103
HRV,2005,23797.027
CUW,2005,28067.078
CYP,2005,37722.72
CZE,2005,30384.447
COD,2005,754.6644
DNK,2005,51483.273
DMA,2005,10409.982
DOM,2005,10215.499
,2005,9140.366
TLS,2005,2307.7612
ECU,2005,9542.225
EGY,2005,8449.525
SLV,2005,6912.4595
GNQ,2005,28075.178
EST,2005,26096.988
SWZ,2005,6298.5312
ETH,2005,849.84766
,2005,28839.598
,2005,37443.824
FJI,2005,10006.767
FIN,2005,44786.91
FRA,2005,41638.03
GAB,2005,15028.367
GMB,2005,2060.5227
GEO,2005,7315.198
DEU,2005,43949.29
GHA,2005,3075.9626
GRC,2005,34670.035
GRD,2005,13523.879
GTM,2005,6753.6826
GIN,2005,1788.3896
GNB,2005,1635.4143
GUY,2005,7823.276
HTI,2005,2909.4573
,2005,42632.88
HND,2005,4482.758
HKG,2005,43689.36
HUN,2005,24410.48
ISL,2005,48104.652
IND,2005,3225.5444
IDN,2005,6625.6147
IRN,2005,13328.956
IRQ,2005,6952.889
IRL,2005,57479.406
ISR,2005,30666.16
ITA,2005,44260.83
JAM,2005,10151.977
JPN,2005,38250.637
JOR,2005,10751.771
KAZ,2005,16536.016
KEN,2005,3399.404
KIR,2005,2010.9636
KWT,2005,74294.34
KGZ,2005,3517.7205
LAO,2005,3522.2878
,2005,13423.281
LVA,2005,20331.7
LBN,2005,14348.357
LSO,2005,1987.7
LBR,2005,1232.4569
LBY,2005,30782.932
LTU,2005,21053.186
,2005,1497.073
,2005,4188.707
LUX,2005,108632.36
MAC,2005,76483.12
MDG,2005,1522.0697
MWI,2005,1093.1008
MYS,2005,17951.39
MDV,2005,13742.516
MLI,2005,1898.6237
MLT,2005,29035.074
MHL,2005,3535.5005
MRT,2005,4562.7295
MUS,2005,13986.968
MEX,2005,19144.014
FSM,2005,3430.456
,2005,13779.078
,2005,6571.241
MDA,2005,7131.988
MNG,2005,5800.909
MNE,2005,14048.937
MAR,2005,5721.889
MOZ,2005,833.70337
MMR,2005,1892.198
NAM,2005,7914.733
NRU,2005,4931.436
NPL,2005,2230.789
NLD,2005,49467.434
NZL,2005,37261.152
NIC,2005,4308.0483
NER,2005,944.81244
NGA,2005,3951.1829
,2005,53389.92
MKD,2005,11213.709
NOR,2005,62282.758
OMN,2005,36388.445
PAK,2005,3832.0789
PLW,2005,15382.102
PSE,2005,4866.0283
PAN,2005,17019.684
PNG,2005,2875.0835
PRY,2005,9113.412
PER,2005,7443.931
PHL,2005,5058.0474
POL,2005,18844.557
PRT,2005,31076.645
PRI,2005,34370.715
QAT,2005,89448.05
ROU,2005,16863.553
RUS,2005,20042.814
RWA,2005,1125.2837
KNA,2005,22341.389
LCA,2005,13345.377
VCT,2005,10794.704
WSM,2005,5343.8906
SMR,2005,81256.14
STP,2005,2683.9097
SAU,2005,43437.867
SEN,2005,2787.5269
SRB,2005,12278.062
SYC,2005,19993.729
SLE,2005,1214.6039
SGP,2005,67039.195
SVK,2005,20079.912
SVN,2005,31128.83
SLB,2005,2087.2373
ZAF,2005,12216.027
,2005,3249.1597
KOR,2005,28640.707
ESP,2005,37962.418
LKA,2005,7135.9346
,2005,3200.7
SDN,2005,4692.174
SUR,2005,15391.816
SWE,2005,45440.297
CHE,2005,61223.395
TJK,2005,1884.9458
TZA,2005,1676.0737
THA,2005,12228.661
TGO,2005,1599.4586
TON,2005,5074.223
TTO,2005,23467.48
TUN,2005,8847.087
TUR,2005,18038.812
TKM,2005,5477.9985
TUV,2005,3307.3071
UGA,2005,1475.8116
UKR,2005,11319.511
ARE,2005,99640.695
GBR,2005,42705.547
USA,2005,54331.66
,2005,8945.264
URY,2005,14784.069
UZB,2005,3626.6208
VUT,2005,2726.8843
VNM,2005,4895.3467
OWID_WRL,2005,12495.379
ZMB,2005,2422.435
ZWE,2005,1814.1744
AFG,2006,1366.9932
ALB,2006,8568.592
DZA,2006,10592.247
AGO,2006,6677.0195
ATG,2006,24905.305
ARG,2006,20679.242
ARM,2006,8273.786
ABW,2006,40994.25
AUS,2006,43182.387
AUT,2006,50840.695
AZE,2006,9453.941
BHS,2006,37918.246
BHR,2006,46303.49
BGD,2006,2806.5928
BRB,2006,17057.541
BLR,2006,13214.871
BEL,2006,47212.58
BLZ,2006,9791.17
BEN,2006,2549.1943
BMU,2006,95615.36
BTN,2006,5949.7734
BOL,2006,5829.371
BIH,2006,9146.923
BWA,2006,13287.059
BRA,2006,12877.444
BRN,2006,71352.88
BGR,2006,15906.753
BFA,2006,1521.1544
BDI,2006,809.696
KHM,2006,2313.3303
CMR,2006,3261.4517
CAN,2006,45401.465
CPV,2006,5574.6323
CYM,2006,84778.38
CAF,2006,1011.7775
TCD,2006,1586.3641
CHL,2006,19339.488
CHN,2006,5979.7817
COL,2006,10692.728
COM,2006,2923.5322
COG,2006,4824.098
CRI,2006,14864.781
CIV,2006,3470.6335
HRV,2006,24999.281
CUW,2006,27802.979
CYP,2006,38847.344
CZE,2006,32352.812
COD,2006,769.88715
DNK,2006,53322.29
DMA,2006,10884.253
DOM,2006,11009.275
,2006,9711.117
TLS,2006,2156.5916
ECU,2006,9792.422
EGY,2006,8853.762
SLV,2006,7216.2935
GNQ,2006,28879.352
EST,2006,28814.92
SWZ,2006,6639.7183
ETH,2006,915.67346
,2006,30048.768
,2006,38689.645
FJI,2006,10097.962
FIN,2006,46412.2
FRA,2006,42362.984
GAB,2006,14177.088
GMB,2006,1988.097
GEO,2006,8049.9062
DEU,2006,45678.082
GHA,2006,3187.5764
GRC,2006,36519.89
GRD,2006,12897.691
GTM,2006,6972.382
GIN,2006,1772.715
GNB,2006,1632.5051
GUY,2006,8239.134
HTI,2006,2911.5857
,2006,43696.27
HND,2006,4665.767
HKG,2006,46462.492
HUN,2006,25413.277
ISL,2006,49956.848
IND,2006,3432.8193
IDN,2006,6899.851
IRN,2006,13780.728
IRQ,2006,7292.887
IRL,2006,58741.188
ISR,2006,31810.797
ITA,2006,44918.17
JAM,2006,10396.593
JPN,2006,38751.004
JOR,2006,10862.462
KAZ,2006,18112.78
KEN,2006,3513.3484
KIR,2006,1971.433
KWT,2006,75551.11
KGZ,2006,3588.0898
LAO,2006,3765.6487
,2006,13944.711
LVA,2006,22975.562
LBN,2006,14333.537
LSO,2006,2072.4565
LBR,2006,1258.7299
LBY,2006,32040.953
LTU,2006,22977.996
,2006,1551.7616
,2006,4399.1885
LUX,2006,113346.04
MAC,2006,84435.695
MDG,2006,1557.967
MWI,2006,1112.8373
MYS,2006,18535.053
MDV,2006,16587.656
MLI,2006,1922.5261
MLT,2006,29655.652
MHL,2006,3551.697
MRT,2006,5278.545
MUS,2006,14599.26
MEX,2006,19792.758
FSM,2006,3447.5327
,2006,14219.88
,2006,6999.9443
MDA,2006,7495.125
MNG,2006,6243.609
MNE,2006,15233.48
MAR,2006,6085.4814
MOZ,2006,893.13495
MMR,2006,2123.4368
NAM,2006,8373.482
NRU,2006,4522.2583
NPL,2006,2285.5122
NLD,2006,51097.363
NZL,2006,37839.805
NIC,2006,4426.0063
NER,2006,965.32074
NGA,2006,4079.1357
,2006,54340.824
MKD,2006,11770.27
NOR,2006,63303.926
OMN,2006,37662.516
PAK,2006,3979.588
PLW,2006,15485.247
PSE,2006,4695.9946
PAN,2006,18148.076
PNG,2006,2936.022
PRY,2006,9451.761
PER,2006,7938.435
PHL,2006,5227.533
POL,2006,20012.621
PRT,2006,31524.75
PRI,2006,34030.09
QAT,2006,94361.625
ROU,2006,18325.736
RUS,2006,21757.465
RWA,2006,1196.7936
KNA,2006,22971.973
LCA,2006,14079.873
VCT,2006,11613.854
WSM,2006,5436.128
SMR,2006,83098.25
STP,2006,2850.5513
SAU,2006,42916.055
SEN,2006,2779.2239
SRB,2006,12956.043
SYC,2006,21423.947
SLE,2006,1239.0608
SGP,2006,70825.8
SVK,2006,21784.334
SVN,2006,32812.74
SLB,2006,2125.4033
ZAF,2006,12776.878
,2006,3441.6538
KOR,2006,29990.521
ESP,2006,38857.484
LKA,2006,7607.0293
,2006,3307.187
SDN,2006,4847.588
SUR,2006,16102.534
SWE,2006,47292.312
CHE,2006,63318.793
TJK,2006,1980.2341
TZA,2006,1736.2347
THA,2006,12739.737
TGO,2006,1596.3877
TON,2006,5040.1045
TTO,2006,26415.732
TUN,2006,9226.472
TUR,2006,19043.623
TKM,2006,5995.3613
TUV,2006,3348.1147
UGA,2006,1588.0022
UKR,2006,12259.158
ARE,2006,95637.414
GBR,2006,43404.402
USA,2006,55307.72
,2006,9615.936
URY,2006,15368.618
UZB,2006,3849.5945
VUT,2006,2887.4001
VNM,2006,5186.432
OWID_WRL,2006,12969.546
ZMB,2006,2525.0977
ZWE,2006,1736.3583
AFG,2007,1528.3446
ALB,2007,9150.161
DZA,2007,10775.532
AGO,2007,7340.3887
ATG,2007,26853.21
ARG,2007,22316.256
ARM,2007,9476.472
ABW,2007,41745.117
AUS,2007,44001.43
AUT,2007,52565.074
AZE,2007,11684.191
BHS,2007,37928.625
BHR,2007,46792.176
BGD,2007,2973.2812
BRB,2007,17346.83
BLR,2007,14417.353
BEL,2007,48590.402
BLZ,2007,9826.6045
BEN,2007,2625.2126
BMU,2007,98257.99
BTN,2007,6955.8916
BOL,2007,5989.69
BIH,2007,9803.973
BWA,2007,13783.206
BRA,2007,13518.848
BRN,2007,70342.41
BGR,2007,17090.451
BFA,2007,1536.3859
BDI,2007,807.4475
KHM,2007,2505.5203
CMR,2007,3309.2822
CAN,2007,45884.383
CPV,2007,6345.9414
CYM,2007,84870.016
CAF,2007,1038.7501
TCD,2007,1583.7002
CHL,2007,20140.53
CHN,2007,6795.174
COL,2007,11272.578
COM,2007,2888.4465
COG,2007,4342.1934
CRI,2007,15861.875
CIV,2007,3433.8513
HRV,2007,26273.74
CUW,2007,27932.588
CYP,2007,39967.742
CZE,2007,33956.246
COD,2007,792.19086
DNK,2007,53569.027
DMA,2007,11570.173
DOM,2007,11677.254
,2007,10418.688
TLS,2007,2320.125
ECU,2007,9836.419
EGY,2007,9298.051
SLV,2007,7337.833
GNQ,2007,31770.016
EST,2007,31140.58
SWZ,2007,6894.0874
ETH,2007,991.8834
,2007,31242.227
,2007,39845.703
FJI,2007,9927.022
FIN,2007,48664.266
FRA,2007,43123.5
GAB,2007,14570.755
GMB,2007,1986.396
GEO,2007,9109.897
DEU,2007,47100.61
GHA,2007,3240.5925
GRC,2007,37619.496
GRD,2007,13597.185
GTM,2007,7269.206
GIN,2007,1850.6372
GNB,2007,1643.377
GUY,2007,8853.179
HTI,2007,2998.6113
,2007,44589.316
HND,2007,4842.423
HKG,2007,49042.812
HUN,2007,25523.275
ISL,2007,52827.01
IND,2007,3642.0024
IDN,2007,7242.018
IRN,2007,14689.561
IRQ,2007,7493.8438
IRL,2007,60097.656
ISR,2007,33136.22
ITA,2007,45356.535
JAM,2007,10500.334
JPN,2007,39280.895
JOR,2007,11028.3125
KAZ,2007,19500.479
KEN,2007,3644.335
KIR,2007,1973.7839
KWT,2007,75498.23
KGZ,2007,3857.6538
LAO,2007,3988.1697
,2007,14491.39
LVA,2007,25466.783
LBN,2007,15375.723
LSO,2007,2151.9717
LBR,2007,1311.4453
LBY,2007,33345.95
LTU,2007,25835.367
,2007,1611.7389
,2007,4632.43
LUX,2007,120647.82
MAC,2007,94133.26
MDG,2007,1599.4363
MWI,2007,1185.5836
MYS,2007,19278.422
MDV,2007,17183.107
MLI,2007,1925.0635
MLT,2007,30963.447
MHL,2007,3684.5881
MRT,2007,5055.986
MUS,2007,15365.209
MEX,2007,19939.836
FSM,2007,3407.9897
,2007,14619.928
,2007,7491.251
MDA,2007,7737.888
MNG,2007,6818.9937
MNE,2007,16248.446
MAR,2007,6212.3423
MOZ,2007,936.85205
MMR,2007,2360.525
NAM,2007,8714.104
NRU,2007,4217.8145
NPL,2007,2346.2593
NLD,2007,52909.97
NZL,2007,38637.695
NIC,2007,4586.307
NER,2007,960.0562
NGA,2007,4231.764
,2007,54909.594
MKD,2007,12511.788
NOR,2007,64477.99
OMN,2007,38659.35
PAK,2007,4068.4077
PLW,2007,16004.616
PSE,2007,4750.9297
PAN,2007,19949.594
PNG,2007,3068.1272
PRY,2007,9865.326
PER,2007,8548.6045
PHL,2007,5465.152
POL,2007,21437.457
PRT,2007,32251.568
PRI,2007,33831.934
QAT,2007,91736.75
ROU,2007,19943.836
RUS,2007,23647.266
RWA,2007,1253.9126
KNA,2007,23040.637
LCA,2007,14228.476
VCT,2007,12065.07
WSM,2007,5431.0293
SMR,2007,87795.664
STP,2007,2882.6885
SAU,2007,42024.664
SEN,2007,2783.537
SRB,2007,13846.378
SYC,2007,23206.775
SLE,2007,1308.7482
SGP,2007,74064.66
SVK,2007,24136.975
SVN,2007,34907.367
SLB,2007,2153.919
ZAF,2007,13325.982
,2007,3633.69
KOR,2007,31569.932
ESP,2007,39519.84
LKA,2007,8039.9272
,2007,3417.969
SDN,2007,4964.3066
SUR,2007,16735.727
SWE,2007,48557.383
CHE,2007,65213.18
TJK,2007,2095.7979
TZA,2007,1802.5471
THA,2007,13330.209
TGO,2007,1532.42
TON,2007,5032.5366
TTO,2007,27512.898
TUN,2007,9755.413
TUR,2007,19845.336
TKM,2007,6564.5044
TUV,2007,3545.204
UGA,2007,1671.8218
UKR,2007,13345.771
ARE,2007,82321.445
GBR,2007,44196.254
USA,2007,55885.645
,2007,10394.622
URY,2007,16342.628
UZB,2007,4154.7026
VUT,2007,2899.9065
VNM,2007,5503.0723
OWID_WRL,2007,13464.804
ZMB,2007,2641.0315
ZWE,2007,1656.7892
AFG,2008,1556.8445
ALB,2008,9912.197
